21 38 15.8913
21 39 13.4510
21 40 7.5277
21 42 7.3921
21 43 12.9067
21 44 15.5814
21 45 17.1627
21 46 18.2666
21 47 18.8567
21 48 19.5193
21 49 20.0160
21 50 20.5277
21 51 21.1491
21 52 21.1599
21 53 21.2726
21 54 21.4381
21 55 21.2972
21 56 21.4662
21 57 21.1084
21 58 21.7572
21 59 21.6350
21 60 21.9841
22 1 29.1171
22 2 29.1904
22 3 28.6347
22 4 28.8738
22 5 28.6963
22 6 28.9026
22 7 28.1492
22 8 28.0288
22 9 27.9323
22 10 27.8261
22 11 27.6904
22 12 27.2300
22 13 26.8147
22 14 26.4649
22 15 26.3364
22 16 26.1051
22 17 26.1830
22 18 26.5409
22 19 26.4102
22 20 26.1843
22 21 25.9905
22 22 25.5677
22 23 25.4886
22 24 24.7383
22 25 24.4622
22 26 23.8210
22 27 23.4415
22 28 22.7526
22 29 22.2143
22 30 21.5723
22 31 21.5021
22 32 20.9861
22 33 20.6665
22 34 20.1958
22 35 19.9938
22 36 19.3073
22 37 18.7008
22 38 18.0234
22 39 17.0082
22 40 15.6625
22 41 12.9067
22 42 6.5323
22 44 7.5057
22 45 12.7470
22 46 15.6206
22 47 16.7627
22 48 17.9055
22 49 18.4494
22 50 18.9612
22 51 19.7882
22 52 19.8682
22 53 20.0342
22 54 20.2301
22 55 20.0990
22 56 20.2680
22 57 19.9102
22 58 20.5591
22 59 20.4564
22 60 20.8056
23 1 29.5766
23 2 29.6498
23 3 29.0941
23 4 29.3332
23 5 29.1557
23 6 29.3621
23 7 28.6086
23 8 28.4883
23 9 28.3918
23 10 28.2855
23 11 28.1499
23 12 27.6894
23 13 27.2741
23 14 26.9244
23 15 26.7958
23 16 26.5646
23 17 26.6424
23 18 27.0010
23 19 27.0451
23 20 26.9021
23 21 26.7084
23 22 26.2856
23 23 26.2128
23 24 25.4940
23 25 25.2179
23 26 24.6010
23 27 24.2254
23 28 23.5365
23 29 22.9982
23 30 22.3562
23 31 22.2860
23 32 21.7701
23 33 21.4630
23 34 20.9923
23 35 20.8162
23 36 20.2373
23 37 19.6841
23 38 19.2290
23 39 18.5439
23 40 17.9248
23 41 17.1627
23 42 15.4187
23 43 12.7470
23 44 7.5384
23 46 6.7919
23 47 13.2464
